Price,Title,Location,Bedrooms,Bathrooms,Area,Link,Type,Rental Frequency,Furnished,Ownership,Near Sea
3300000.0,150م لوكس 3غرف وريسبشن 3ق  بالسيوف دور 3,Seyouf,3,2,150.0,https://www.dubizzle.com.eg/en/ad/150%D9%85-%D9%84%D9%88%D9%83%D8%B3-3%D8%BA%D8%B1%D9%81-%D9%88%D8%B1%D9%8A%D8%B3%D8%A8%D8%B4%D9%86-3%D9%82-%D8%A8%D8%A7%D9%84%D8%B3%D9%8A%D9%88%D9%81-%D8%AF%D9%88%D8%B1-3-ID204467532.html,Apartment,Sale,No,Primary,False
1500.0,شقه للايجار اليومي بالإسكندرية في المندره بجوار كافيه دوار جحا,Mandara,4,3,400.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A7%D9%84%D9%8A%D9%88%D9%85%D9%8A-%D8%A8%D8%A7%D9%84%D8%A5%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%86%D8%AF%D8%B1%D9%87-%D8%A8%D8%AC%D9%88%D8%A7%D8%B1-%D9%83%D8%A7%D9%81%D9%8A%D9%87-%D8%AF%D9%88%D8%A7%D8%B1-%D8%AC%D8%AD%D8%A7-ID501956121.html,Hotel Apartment,Daily,Not specified,Not specified,False
18000.0,مفروش مكيف منتزة ابراج رويال بلاز 3 غرف وريسبشن دور 12,Montazah,3,2,175.0,https://www.dubizzle.com.eg/en/ad/%D9%85%D9%81%D8%B1%D9%88%D8%B4-%D9%85%D9%83%D9%8A%D9%81-%D9%85%D9%86%D8%AA%D8%B2%D8%A9-%D8%A7%D8%A8%D8%B1%D8%A7%D8%AC-%D8%B1%D9%88%D9%8A%D8%A7%D9%84-%D8%A8%D9%84%D8%A7%D8%B2-3-%D8%BA%D8%B1%D9%81-%D9%88%D8%B1%D9%8A%D8%B3%D8%A8%D8%B4%D9%86-%D8%AF%D9%88%D8%B1-12-ID204467411.html,Apartment,Monthly,Yes,Not specified,False
7400000.0,"Apartment for sale 195 in Smouha in Valore Antoniades Compound, fully finished, open view, immediate delivery, see in person","Valore Antoniades, Smoha•",3,3,195.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-195-in-smouha-in-valore-antoniades-compound-fully-finished-open-view-immediate-delivery-see-in-person-ID501854270.html,Apartment,Sale,No,Primary,False
550000.0,شقه للبيع فى زهراء الهانوفيل رؤيه بخر,Nakheel,2,1,90.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%89-%D8%B2%D9%87%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D9%87%D8%A7%D9%86%D9%88%D9%81%D9%8A%D9%84-%D8%B1%D8%A4%D9%8A%D9%87-%D8%A8%D8%AE%D8%B1-ID204466689.html,Apartment,Sale,No,Primary,False
400.0,شقه ايجار يومي بشاطئ النخيل,Nakheel,2,1,80.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%8A%D9%88%D9%85%D9%8A-%D8%A8%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-ID204466961.html,Apartment,Daily,Yes,Not specified,True
3000000.0,شقة للبيع سموحة ميدان فيكتور عمانويل,Smoha,2,1,85.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D9%81%D9%8A%D9%83%D8%AA%D9%88%D8%B1-%D8%B9%D9%85%D8%A7%D9%86%D9%88%D9%8A%D9%84-ID204466766.html,Apartment,Sale,No,Resale,False
14000.0,شقة مفروشة في سموحة (خير زمان),Smoha,2,1,100.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%81%D9%8A-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D8%AE%D9%8A%D8%B1-%D8%B2%D9%85%D8%A7%D9%86-ID204466739.html,Apartment,Monthly,Yes,Not specified,False
9000.0,شقة للإيجار في سموحة لجميع الأغراض,Smoha,2,1,100.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D9%84%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D8%A3%D8%BA%D8%B1%D8%A7%D8%B6-ID204466705.html,Apartment,Monthly,No,Not specified,False
5300000.0,غادة سبورتنج - فيو نادي سبورتنج,Sporting,4,2,150.0,https://www.dubizzle.com.eg/en/ad/%D8%BA%D8%A7%D8%AF%D8%A9-%D8%B3%D8%A8%D9%88%D8%B1%D8%AA%D9%86%D8%AC-%D9%81%D9%8A%D9%88-%D9%86%D8%A7%D8%AF%D9%8A-%D8%B3%D8%A8%D9%88%D8%B1%D8%AA%D9%86%D8%AC-ID204466293.html,Apartment,Sale,Yes,Resale,False
1350000.0,شقة للبيع,"Kilo 21, Agami•",2,1,90.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID203490403.html,Apartment,Sale,Yes,Primary,False
7600000.0,Great Apartment in Fayrouza Compound Smouha,Smoha,3,3,246.0,https://www.dubizzle.com.eg/en/ad/great-apartment-in-fayrouza-compound-smouha-ID204465527.html,Apartment,Sale,No,Resale,False
7500.0,فررررررصة شقة مفروشة للإيجار السنوي للمصريين والسودانيين,Miami,3,1,120.0,https://www.dubizzle.com.eg/en/ad/%D9%81%D8%B1%D8%B1%D8%B1%D8%B1%D8%B1%D8%B1%D8%B5%D8%A9-%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A7%D9%84%D8%B3%D9%86%D9%88%D9%8A-%D9%84%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D9%8A%D9%86-%D9%88%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A%D9%8A%D9%86-ID204411683.html,Apartment,Monthly,Yes,Not specified,False
12650000.0,شقة للبيع 230 م استلام فوري (فيو مفتوح نادي جياد - نادي سموحة) متاح المعاينة علي طبيعة,Smoha,3,3,230.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-230-%D9%85-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D9%8A-%D9%81%D9%8A%D9%88-%D9%85%D9%81%D8%AA%D9%88%D8%AD-%D9%86%D8%A7%D8%AF%D9%8A-%D8%AC%D9%8A%D8%A7%D8%AF-%D9%86%D8%A7%D8%AF%D9%8A-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D9%85%D8%AA%D8%A7%D8%AD-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D9%8A%D9%86%D8%A9-%D8%B9%D9%84%D9%8A-%D8%B7%D8%A8%D9%8A%D8%B9%D8%A9-ID501607430.html,Apartment,Sale,No,Primary,False
10000000.0,"Apartment for sale, 228 square meters in coumpound Mruj (club view - direct plaza). Spaces not available in the company","Murooj, Smoha•",4,3,228.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-228-square-meters-in-coumpound-mruj-club-view-direct-plaza-spaces-not-available-in-the-company-ID501676261.html,Apartment,Sale,No,Primary,False
8648000.0,Apartment for sale 188 m in Marouj Compound (sea view and club view) with installments for 6 years,"Murooj, Smoha•",3,3,188.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-188-m-in-marouj-compound-sea-view-and-club-view-with-installments-for-6-years-ID501495910.html,Apartment,Sale,No,Primary,True
320000.0,شارع مخزن البويه بالقباري بالاسكندريه,Kabbary,3,1,90.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%AE%D8%B2%D9%86-%D8%A7%D9%84%D8%A8%D9%88%D9%8A%D9%87-%D8%A8%D8%A7%D9%84%D9%82%D8%A8%D8%A7%D8%B1%D9%8A-%D8%A8%D8%A7%D9%84%D8%A7%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D9%87-ID204409528.html,Apartment,Sale,No,Primary,False
10380000.0,"Apartment 176 m for sale in Smouha, Fawzy Moaz Street (Panorama View), down payment 545 thousand, hotel finishing",Smoha,3,3,176.0,https://www.dubizzle.com.eg/en/ad/apartment-176-m-for-sale-in-smouha-fawzy-moaz-street-panorama-view-down-payment-545-thousand-hotel-finishing-ID501215857.html,Apartment,Sale,No,Primary,False
7200000.0,Apartment for sale 155 sqm in Alex West Compound (Cecilia) - delivery soon - live inspection available,"Alex West, Agami•",3,2,155.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-155-sqm-in-alex-west-compound-cecilia-delivery-soon-live-inspection-available-ID501800729.html,Apartment,Sale,No,Primary,False
7500000.0,Apartment for sale 219 m in Marouj Compound (direct club view) resale at the old price - available for viewing in person,"Murooj, Smoha•",4,3,219.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-219-m-in-marouj-compound-direct-club-view-resale-at-the-old-price-available-for-viewing-in-person-ID501676438.html,Apartment,Sale,No,Resale,False
12000000.0,شقة 250م للبيع في حي صواري(فيو علي النادي ) تشطيب الترا سوبر لوكس (معاينة علي الطبيعة _ اققرب استلاام ) بتسهيلات في السداد علي 3سنوات,"Sawari, Moharam Bik•",3,2,250.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-250%D9%85-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AD%D9%8A-%D8%B5%D9%88%D8%A7%D8%B1%D9%8A%D9%81%D9%8A%D9%88-%D8%B9%D9%84%D9%8A-%D8%A7%D9%84%D9%86%D8%A7%D8%AF%D9%8A-%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8-%D8%A7%D9%84%D8%AA%D8%B1%D8%A7-%D8%B3%D9%88%D8%A8%D8%B1-%D9%84%D9%88%D9%83%D8%B3-%D9%85%D8%B9%D8%A7%D9%8A%D9%86%D8%A9-%D8%B9%D9%84%D9%8A-%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%D8%B9%D8%A9-_-%D8%A7%D9%82%D9%82%D8%B1%D8%A8-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D8%A7%D9%85-%D8%A8%D8%AA%D8%B3%D9%87%D9%8A%D9%84%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D8%AF%D8%A7%D8%AF-%D8%B9%D9%84%D9%8A-3%D8%B3%D9%86%D9%88%D8%A7%D8%AA-ID501343929.html,Apartment,Sale,No,Primary,False
10620000.0,"Apartment 177m in Smouha, Skyline Compound, immediate delivery, hotel finishing, see it in person, in installments for 24 months","Orouba Skyline, Smoha•",3,3,177.0,https://www.dubizzle.com.eg/en/ad/apartment-177m-in-smouha-skyline-compound-immediate-delivery-hotel-finishing-see-it-in-person-in-installments-for-24-months-ID501346600.html,Apartment,Sale,No,Primary,False
18265000.0,Villa for sale 281m in Skyline Compound (Sky Villa) in Semouha in Alexandria,"Orouba Skyline, Smoha•",3,3,281.0,https://www.dubizzle.com.eg/en/ad/villa-for-sale-281m-in-skyline-compound-sky-villa-in-semouha-in-alexandria-ID500959427.html,Apartment,Sale,No,Primary,False
15000000.0,شـقة للبيـع بـ سموحة 340 م,Smoha,4,3,340.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%80%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D9%80%D8%B9-%D8%A8%D9%80-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-340-%D9%85-ID204465589.html,Apartment,Sale,No,Resale,False
4600000.0,شقه للبيع في شارع سوريا  الرئيسي,Roushdy,3,1,135.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A-ID204464849.html,Apartment,Sale,Not specified,Primary,False
9700000.0,شقـة بحـى الفيـلات بـ سموحة 270 م,Smoha,3,3,270.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%80%D8%A9-%D8%A8%D8%AD%D9%80%D9%89-%D8%A7%D9%84%D9%81%D9%8A%D9%80%D9%84%D8%A7%D8%AA-%D8%A8%D9%80-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-270-%D9%85-ID204465389.html,Apartment,Sale,No,Primary,False
23000.0,شقة  مفروشه للايجار بجليم,Glim,2,1,120.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D9%87-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A8%D8%AC%D9%84%D9%8A%D9%85-ID204465096.html,Apartment,Monthly,Yes,Not specified,False
23000.0,شقة للايجار بسموحة,Smoha,3,3,230.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A8%D8%B3%D9%85%D9%88%D8%AD%D8%A9-ID204464994.html,Apartment,Monthly,No,Not specified,False
9000.0,شقة للايجار ببولكلى,Bolkly,3,1,145.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A8%D8%A8%D9%88%D9%84%D9%83%D9%84%D9%89-ID204464874.html,Apartment,Monthly,No,Not specified,False
7000000.0,شقة للبيع 200م كامب شيزار شارع بورسعيد,Camp Caesar,3,2,200.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-200%D9%85-%D9%83%D8%A7%D9%85%D8%A8-%D8%B4%D9%8A%D8%B2%D8%A7%D8%B1-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A8%D9%88%D8%B1%D8%B3%D8%B9%D9%8A%D8%AF-ID501955804.html,Apartment,Sale,No,Resale,False
2800000.0,Apartment for sale 155 m Miami (branching from Iskandar Ibrahim) steps from the sea,Miami,3,2,155.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-155-m-miami-branching-from-iskandar-ibrahim-steps-from-the-sea-ID501955791.html,Apartment,Sale,No,Resale,True
13000.0,شقه للايجار السكني ب سموحه خطوات من مول زهران,Smoha,3,1,100.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A7%D9%84%D8%B3%D9%83%D9%86%D9%8A-%D8%A8-%D8%B3%D9%85%D9%88%D8%AD%D9%87-%D8%AE%D8%B7%D9%88%D8%A7%D8%AA-%D9%85%D9%86-%D9%85%D9%88%D9%84-%D8%B2%D9%87%D8%B1%D8%A7%D9%86-ID501955774.html,Apartment,Monthly,No,Not specified,False
2400000.0,شقه للبيع في الابراهيمية متفرعه من اللاجيتيه_د للترام وابو قير,Al Ibrahimiyyah,3,1,115.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85%D9%8A%D8%A9-%D9%85%D8%AA%D9%81%D8%B1%D8%B9%D9%87-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D8%A7%D8%AC%D9%8A%D8%AA%D9%8A%D9%87_%D8%AF-%D9%84%D9%84%D8%AA%D8%B1%D8%A7%D9%85-%D9%88%D8%A7%D8%A8%D9%88-%D9%82%D9%8A%D8%B1-ID204464529.html,Apartment,Sale,No,Resale,False
6697000.0,"Apartment 141 m - Villa View, delivery after one year with integrated services",Smoha,3,2,141.0,https://www.dubizzle.com.eg/en/ad/apartment-141-m-villa-view-delivery-after-one-year-with-integrated-services-ID501944505.html,Apartment,Sale,Not specified,Primary,False
25000.0,"Furnished apartment for rent, 250m, Gianaclis (directly Abu Qir Street)",Gianaclis,3,3,250.0,https://www.dubizzle.com.eg/en/ad/furnished-apartment-for-rent-250m-gianaclis-directly-abu-qir-street-ID501918594.html,Apartment,Monthly,Yes,Not specified,False
25000.0,"Apartment for rent, 168m, Smouha (directly off Fawzy Moaz Street)",Smoha,3,2,168.0,https://www.dubizzle.com.eg/en/ad/apartment-for-rent-168m-smouha-directly-off-fawzy-moaz-street-ID501938984.html,Apartment,Monthly,No,Not specified,False
14500.0,شقه للايجار في رشدي على الترام,Roushdy,2,2,135.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B1%D8%B4%D8%AF%D9%8A-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%AA%D8%B1%D8%A7%D9%85-ID187310913.html,Apartment,Monthly,No,Not specified,False
4100000.0,شقة للبيع 155 م جناكليس (ش مرتضي باشا),Gianaclis,3,2,155.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-155-%D9%85-%D8%AC%D9%86%D8%A7%D9%83%D9%84%D9%8A%D8%B3-%D8%B4-%D9%85%D8%B1%D8%AA%D8%B6%D9%8A-%D8%A8%D8%A7%D8%B4%D8%A7-ID501955583.html,Apartment,Sale,No,Resale,False
8000.0,"Apartment for rent, 120m, Smouha (Hilton Street)",Smoha,2,1,10.0,https://www.dubizzle.com.eg/en/ad/apartment-for-rent-120m-smouha-hilton-street-ID501955442.html,Apartment,Monthly,No,Not specified,False
9956666.0,شقة للبيع 202 م (صواري),"Sawari, Moharam Bik•",3,3,202.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-202-%D9%85-%D8%B5%D9%88%D8%A7%D8%B1%D9%8A-ID501688513.html,Apartment,Sale,No,Primary,False
5250000.0,رشدي (شارع ابراهيم حلمي ),Roushdy,3,2,165.0,https://www.dubizzle.com.eg/en/ad/%D8%B1%D8%B4%D8%AF%D9%8A-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85-%D8%AD%D9%84%D9%85%D9%8A-ID204455891.html,Apartment,Sale,No,Resale,False
13000.0,شقه للايجار المفروش 126 م شارع ٤٥( فيو بحر - خلف جاد ),Asafra,3,2,126.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D9%81%D8%B1%D9%88%D8%B4-126-%D9%85-%D8%B4%D8%A7%D8%B1%D8%B9-%D9%A4%D9%A5-%D9%81%D9%8A%D9%88-%D8%A8%D8%AD%D8%B1-%D8%AE%D9%84%D9%81-%D8%AC%D8%A7%D8%AF-ID501955290.html,Apartment,Monthly,Yes,Not specified,True
7800000.0,شقة للبيع بكفر عبده,Kafr Abdo,3,2,210.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D9%83%D9%81%D8%B1-%D8%B9%D8%A8%D8%AF%D9%87-ID501955270.html,Apartment,Sale,No,Primary,False
3000000.0,شقة للبيع 115 م سموحه ( شارع النصر ),Smoha,3,1,115.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-115-%D9%85-%D8%B3%D9%85%D9%88%D8%AD%D9%87-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%86%D8%B5%D8%B1-ID501955240.html,Apartment,Sale,No,Resale,False
8665500.0,"Resale apartment for sale, 150m, Smouha - Skyline Compound (open lagoon view)","Orouba Skyline, Smoha•",4,3,150.0,https://www.dubizzle.com.eg/en/ad/resale-apartment-for-sale-150m-smouha-skyline-compound-open-lagoon-view-ID501955205.html,Apartment,Sale,Not specified,Primary,False
1000.0,(من المالك مباشرة) شقة مفروشة للايجار بالمعمورة الشاطئ مكيفة وواى فاى,Maamoura,2,2,120.0,https://www.dubizzle.com.eg/en/ad/%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%83-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1%D8%A9-%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A8%D8%A7%D9%84%D9%85%D8%B9%D9%85%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D8%B4%D8%A7%D8%B7%D8%A6-%D9%85%D9%83%D9%8A%D9%81%D8%A9-%D9%88%D9%88%D8%A7%D9%89-%D9%81%D8%A7%D9%89-ID201572485.html,Apartment,Daily,Yes,Not specified,True
4400000.0,- شقة للبيع 135م سابا باشا خطوات من البحر,Saba Pasha,3,2,135.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-135%D9%85-%D8%B3%D8%A7%D8%A8%D8%A7-%D8%A8%D8%A7%D8%B4%D8%A7-%D8%AE%D8%B7%D9%88%D8%A7%D8%AA-%D9%85%D9%86-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-ID501955182.html,Apartment,Sale,No,Resale,True
3200000.0,شقة للبيع - ميامي، شارع 45 بحري,Miami,3,1,135.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D9%8A%D8%A7%D9%85%D9%8A-%D8%B4%D8%A7%D8%B1%D8%B9-45-%D8%A8%D8%AD%D8%B1%D9%8A-ID501955166.html,Apartment,Sale,No,Primary,True
13000.0,شقة للايجار قانون جديد في جليم  ثاني نمره من ش ابو قير,Glim,2,2,140.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%AC%D8%AF%D9%8A%D8%AF-%D9%81%D9%8A-%D8%AC%D9%84%D9%8A%D9%85-%D8%AB%D8%A7%D9%86%D9%8A-%D9%86%D9%85%D8%B1%D9%87-%D9%85%D9%86-%D8%B4-%D8%A7%D8%A8%D9%88-%D9%82%D9%8A%D8%B1-ID204463644.html,Apartment,Monthly,No,Not specified,False
3800000.0,"Apartment for sale, 120 m², Ibrahimia (Tanis Street)",Al Ibrahimiyyah,3,1,120.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-120-m2-ibrahimia-tanis-street-ID501955153.html,Apartment,Sale,No,Resale,False
2900000.0,شقة للبيع بالقرب من مول زهران في سموحة,Smoha,3,1,140.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8-%D9%85%D9%86-%D9%85%D9%88%D9%84-%D8%B2%D9%87%D8%B1%D8%A7%D9%86-%D9%81%D9%8A-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-ID204463548.html,Apartment,Sale,No,Resale,False
4850000.0,"Apartment for sale, 150 m², Zizinia - Sea View",Zezenia,3,2,150.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-150-m2-zizinia-sea-view-ID501954972.html,Apartment,Sale,No,Primary,True
15000000.0,"Apartment for sale fully furnished, 280 sqm, Roshdy (Syria Street)",Roushdy,3,3,280.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-fully-furnished-280-sqm-roshdy-syria-street-ID501839728.html,Apartment,Sale,Yes,Resale,False
10788000.0,"Apartment for sale, 174 m², Smouha - Skyline Compound","Orouba Skyline, Smoha•",3,3,174.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-174-m2-smouha-skyline-compound-ID501954851.html,Apartment,Sale,No,Primary,False
3100000.0,Apartment for Sale 130 m Moharram Bek (Canal Suez Street),Moharam Bik,4,1,130.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-130-m-moharram-bek-canal-suez-street-ID501482556.html,Apartment,Sale,No,Resale,False
4300000.0,- شقة للبيع 135م كفر عبده شارع ابراهيم راجي,Kafr Abdo,3,1,135.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-135%D9%85-%D9%83%D9%81%D8%B1-%D8%B9%D8%A8%D8%AF%D9%87-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85-%D8%B1%D8%A7%D8%AC%D9%8A-ID501954812.html,Apartment,Sale,No,Resale,False
25000.0,شقة لقطة ٢٤٥ متر للإيجار في مكان حيوي بقلب سموحة,Smoha,3,3,245.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%82%D8%B7%D8%A9-%D9%A2%D9%A4%D9%A5-%D9%85%D8%AA%D8%B1-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D9%85%D9%83%D8%A7%D9%86-%D8%AD%D9%8A%D9%88%D9%8A-%D8%A8%D9%82%D9%84%D8%A8-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-ID204444286.html,Apartment,Monthly,No,Not specified,False
5600000.0,"Apartment for sale, 200 m, Zizinia (Steps from the tram)",Zezenia,3,2,200.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-200-m-zizinia-steps-from-the-tram-ID501954805.html,Apartment,Sale,No,Resale,False
2250000.0,شقة للبيع 130 م محرم بك ( ش يكن),Moharam Bik,3,1,130.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-130-%D9%85-%D9%85%D8%AD%D8%B1%D9%85-%D8%A8%D9%83-%D8%B4-%D9%8A%D9%83%D9%86-ID501954798.html,Apartment,Sale,No,Resale,False
22000.0,"Apartment for rent, 300m, Sidi Gaber (directly on Port Said Street)",Sidi Gaber,3,3,300.0,https://www.dubizzle.com.eg/en/ad/apartment-for-rent-300m-sidi-gaber-directly-on-port-said-street-ID501954785.html,Apartment,Monthly,No,Not specified,False
